term1;term2;error_degree;weight;eq_id;eq_size;community
116666088;http://gd.dbpedia.org/resource/Barack_Obama;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666089;http://gd.dbpedia.org/resource/Barack_Obama;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666090;http://gd.dbpedia.org/resource/Barack_Obama;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666091;http://gd.dbpedia.org/resource/Barack_Obama;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666092;http://gd.dbpedia.org/resource/Barack_Obama;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116666093;http://gd.dbpedia.org/resource/Barack_Obama;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666094;http://gd.dbpedia.org/resource/Barack_Obama;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666095;http://gd.dbpedia.org/resource/Barack_Obama;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666096;http://gd.dbpedia.org/resource/Barack_Obama;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116666097;http://gd.dbpedia.org/resource/Barack_Obama;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666098;http://gd.dbpedia.org/resource/Barack_Obama;http://sco.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666099;http://gd.dbpedia.org/resource/Barack_Obama;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666100;http://gd.dbpedia.org/resource/Barack_Obama;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666101;http://gd.dbpedia.org/resource/Barack_Obama;http://sk.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666102;http://gd.dbpedia.org/resource/Barack_Obama;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666103;http://gd.dbpedia.org/resource/Barack_Obama;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666104;http://gd.dbpedia.org/resource/Barack_Obama;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666105;http://gd.dbpedia.org/resource/Barack_Obama;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666106;http://gd.dbpedia.org/resource/Barack_Obama;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666107;http://gd.dbpedia.org/resource/Barack_Obama;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666108;http://gd.dbpedia.org/resource/Barack_Obama;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116666109;http://gd.dbpedia.org/resource/Barack_Obama;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116666110;http://gd.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666111;http://gd.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Ҳусейн_Обама;0.24;2;5723;14916;0
116666112;http://gd.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัก_โอบามา;0.24;2;5723;14916;0
116666113;http://gd.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัค_โอบามา;0.24;2;5723;14916;0
116666114;http://gd.dbpedia.org/resource/Barack_Obama;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666115;http://gd.dbpedia.org/resource/Barack_Obama;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666116;http://gd.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Baraq_Husseyın_Obama_II;0.24;2;5723;14916;0
116666117;http://gd.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666118;http://gd.dbpedia.org/resource/Barack_Obama;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666119;http://gd.dbpedia.org/resource/Barack_Obama;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116666120;http://gd.dbpedia.org/resource/Barack_Obama;http://uz.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666121;http://gd.dbpedia.org/resource/Barack_Obama;http://vec.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666122;http://gd.dbpedia.org/resource/Barack_Obama;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666123;http://gd.dbpedia.org/resource/Barack_Obama;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666124;http://gd.dbpedia.org/resource/Barack_Obama;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666125;http://gd.dbpedia.org/resource/Barack_Obama;http://www.wikidata.org/entity/Q76;0.24;2;5723;14916;0
116666126;http://gd.dbpedia.org/resource/Barack_Obama;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116666127;http://gd.dbpedia.org/resource/Barack_Obama;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666128;http://gd.dbpedia.org/resource/Barack_Obama;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666129;http://gd.dbpedia.org/resource/Barack_Obama;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116666130;http://gd.dbpedia.org/resource/Barack_Obama;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116666131;http://gl.dbpedia.org/resource/Barack_Obama;http://he.dbpedia.org/resource/ברק_אובמה;0.24;2;5723;14916;0
116666132;http://gl.dbpedia.org/resource/Barack_Obama;http://hi.dbpedia.org/resource/बराक_ओबामा;0.24;2;5723;14916;0
116666133;http://gl.dbpedia.org/resource/Barack_Obama;http://hr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666134;http://gl.dbpedia.org/resource/Barack_Obama;http://ht.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666135;http://gl.dbpedia.org/resource/Barack_Obama;http://hu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666136;http://gl.dbpedia.org/resource/Barack_Obama;http://hy.dbpedia.org/resource/Բարաք_Օբամա;0.24;2;5723;14916;0
116666137;http://gl.dbpedia.org/resource/Barack_Obama;http://ia.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666138;http://gl.dbpedia.org/resource/Barack_Obama;http://id.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666139;http://gl.dbpedia.org/resource/Barack_Obama;http://io.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666140;http://gl.dbpedia.org/resource/Barack_Obama;http://is.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666141;http://gl.dbpedia.org/resource/Barack_Obama;http://it.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666142;http://gl.dbpedia.org/resource/Barack_Obama;http://ja.dbpedia.org/resource/バラク・オバマ;0.24;2;5723;14916;0
116666143;http://gl.dbpedia.org/resource/Barack_Obama;http://jv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666144;http://gl.dbpedia.org/resource/Barack_Obama;http://ka.dbpedia.org/resource/ბარაკ_ობამა;0.24;2;5723;14916;0
116666145;http://gl.dbpedia.org/resource/Barack_Obama;http://kk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666146;http://gl.dbpedia.org/resource/Barack_Obama;http://kn.dbpedia.org/resource/ಬರಾಕ್_ಒಬಾಮ;0.24;2;5723;14916;0
116666147;http://gl.dbpedia.org/resource/Barack_Obama;http://ko.dbpedia.org/resource/버락_오바마;0.24;2;5723;14916;0
116666148;http://gl.dbpedia.org/resource/Barack_Obama;http://ku.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666149;http://gl.dbpedia.org/resource/Barack_Obama;http://ky.dbpedia.org/resource/Барак_Хусеин_Обама;0.24;2;5723;14916;0
116666150;http://gl.dbpedia.org/resource/Barack_Obama;http://la.dbpedia.org/resource/Baracus_Obama;0.24;2;5723;14916;0
116666151;http://gl.dbpedia.org/resource/Barack_Obama;http://lb.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666152;http://gl.dbpedia.org/resource/Barack_Obama;http://lmo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666153;http://gl.dbpedia.org/resource/Barack_Obama;http://lt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666154;http://gl.dbpedia.org/resource/Barack_Obama;http://lv.dbpedia.org/resource/Baraks_Obama;0.24;2;5723;14916;0
116666155;http://gl.dbpedia.org/resource/Barack_Obama;http://map-bms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666156;http://gl.dbpedia.org/resource/Barack_Obama;http://mg.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666157;http://gl.dbpedia.org/resource/Barack_Obama;http://mk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666158;http://gl.dbpedia.org/resource/Barack_Obama;http://ml.dbpedia.org/resource/ബറാക്ക്_ഒബാമ;0.24;2;5723;14916;0
116666159;http://gl.dbpedia.org/resource/Barack_Obama;http://mr.dbpedia.org/resource/बराक_ओबामा;0.24;2;5723;14916;0
116666160;http://gl.dbpedia.org/resource/Barack_Obama;http://ms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666161;http://gl.dbpedia.org/resource/Barack_Obama;http://my.dbpedia.org/resource/ဘာရက်_အိုဘားမား;0.24;2;5723;14916;0
116666162;http://gl.dbpedia.org/resource/Barack_Obama;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;0.24;2;5723;14916;0
116666163;http://gl.dbpedia.org/resource/Barack_Obama;http://mzn.dbpedia.org/resource/باراک_اوباما;0.24;2;5723;14916;0
116666164;http://gl.dbpedia.org/resource/Barack_Obama;http://nap.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666165;http://gl.dbpedia.org/resource/Barack_Obama;http://nds.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666166;http://gl.dbpedia.org/resource/Barack_Obama;http://ne.dbpedia.org/resource/बाराक_ओबामा;0.24;2;5723;14916;0
116666167;http://gl.dbpedia.org/resource/Barack_Obama;http://nl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666168;http://gl.dbpedia.org/resource/Barack_Obama;http://nn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666169;http://gl.dbpedia.org/resource/Barack_Obama;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666170;http://gl.dbpedia.org/resource/Barack_Obama;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666171;http://gl.dbpedia.org/resource/Barack_Obama;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666172;http://gl.dbpedia.org/resource/Barack_Obama;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666173;http://gl.dbpedia.org/resource/Barack_Obama;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116666174;http://gl.dbpedia.org/resource/Barack_Obama;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666175;http://gl.dbpedia.org/resource/Barack_Obama;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666176;http://gl.dbpedia.org/resource/Barack_Obama;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666177;http://gl.dbpedia.org/resource/Barack_Obama;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116666178;http://gl.dbpedia.org/resource/Barack_Obama;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666179;http://gl.dbpedia.org/resource/Barack_Obama;http://sco.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666180;http://gl.dbpedia.org/resource/Barack_Obama;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666181;http://gl.dbpedia.org/resource/Barack_Obama;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666182;http://gl.dbpedia.org/resource/Barack_Obama;http://sk.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666183;http://gl.dbpedia.org/resource/Barack_Obama;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666184;http://gl.dbpedia.org/resource/Barack_Obama;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666185;http://gl.dbpedia.org/resource/Barack_Obama;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666186;http://gl.dbpedia.org/resource/Barack_Obama;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666187;http://gl.dbpedia.org/resource/Barack_Obama;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666188;http://gl.dbpedia.org/resource/Barack_Obama;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666189;http://gl.dbpedia.org/resource/Barack_Obama;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116666190;http://gl.dbpedia.org/resource/Barack_Obama;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116666191;http://gl.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666192;http://gl.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Ҳусейн_Обама;0.24;2;5723;14916;0
116666193;http://gl.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัก_โอบามา;0.24;2;5723;14916;0
116666194;http://gl.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัค_โอบามา;0.24;2;5723;14916;0
116666195;http://gl.dbpedia.org/resource/Barack_Obama;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666196;http://gl.dbpedia.org/resource/Barack_Obama;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666197;http://gl.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Baraq_Husseyın_Obama_II;0.24;2;5723;14916;0
116666198;http://gl.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666199;http://gl.dbpedia.org/resource/Barack_Obama;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666200;http://gl.dbpedia.org/resource/Barack_Obama;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116666201;http://gl.dbpedia.org/resource/Barack_Obama;http://uz.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666202;http://gl.dbpedia.org/resource/Barack_Obama;http://vec.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666203;http://gl.dbpedia.org/resource/Barack_Obama;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666204;http://gl.dbpedia.org/resource/Barack_Obama;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666205;http://gl.dbpedia.org/resource/Barack_Obama;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666206;http://gl.dbpedia.org/resource/Barack_Obama;http://www.wikidata.org/entity/Q76;0.24;2;5723;14916;0
116666207;http://gl.dbpedia.org/resource/Barack_Obama;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116666208;http://gl.dbpedia.org/resource/Barack_Obama;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666209;http://gl.dbpedia.org/resource/Barack_Obama;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666210;http://gl.dbpedia.org/resource/Barack_Obama;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116666211;http://gl.dbpedia.org/resource/Barack_Obama;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116666212;http://he.dbpedia.org/resource/%D7%91%D7%A8%D7%A7_%D7%90%D7%95%D7%91%D7%9E%D7%94;http://he.dbpedia.org/resource/ברק_אובמה;0.49;1;5723;14916;0
116666213;http://he.dbpedia.org/resource/ברק_אובמה;http://hi.dbpedia.org/resource/बराक_ओबामा;0.24;2;5723;14916;0
116666214;http://he.dbpedia.org/resource/ברק_אובמה;http://hr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666215;http://he.dbpedia.org/resource/ברק_אובמה;http://ht.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666216;http://he.dbpedia.org/resource/ברק_אובמה;http://hu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666217;http://he.dbpedia.org/resource/ברק_אובמה;http://hy.dbpedia.org/resource/Բարաք_Օբամա;0.24;2;5723;14916;0
116666218;http://he.dbpedia.org/resource/ברק_אובמה;http://ia.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666219;http://he.dbpedia.org/resource/ברק_אובמה;http://id.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666220;http://he.dbpedia.org/resource/ברק_אובמה;http://io.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666221;http://he.dbpedia.org/resource/ברק_אובמה;http://is.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666222;http://he.dbpedia.org/resource/ברק_אובמה;http://it.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666223;http://he.dbpedia.org/resource/ברק_אובמה;http://ja.dbpedia.org/resource/バラク・オバマ;0.24;2;5723;14916;0
116666224;http://he.dbpedia.org/resource/ברק_אובמה;http://jv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666225;http://he.dbpedia.org/resource/ברק_אובמה;http://ka.dbpedia.org/resource/ბარაკ_ობამა;0.24;2;5723;14916;0
116666226;http://he.dbpedia.org/resource/ברק_אובמה;http://kk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666227;http://he.dbpedia.org/resource/ברק_אובמה;http://kn.dbpedia.org/resource/ಬರಾಕ್_ಒಬಾಮ;0.24;2;5723;14916;0
116666228;http://he.dbpedia.org/resource/ברק_אובמה;http://ko.dbpedia.org/resource/버락_오바마;0.24;2;5723;14916;0
116666229;http://he.dbpedia.org/resource/ברק_אובמה;http://ku.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666230;http://he.dbpedia.org/resource/ברק_אובמה;http://ky.dbpedia.org/resource/Барак_Хусеин_Обама;0.24;2;5723;14916;0
116666231;http://he.dbpedia.org/resource/ברק_אובמה;http://la.dbpedia.org/resource/Baracus_Obama;0.24;2;5723;14916;0
116666232;http://he.dbpedia.org/resource/ברק_אובמה;http://lb.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666233;http://he.dbpedia.org/resource/ברק_אובמה;http://lmo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666234;http://he.dbpedia.org/resource/ברק_אובמה;http://lt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666235;http://he.dbpedia.org/resource/ברק_אובמה;http://lv.dbpedia.org/resource/Baraks_Obama;0.24;2;5723;14916;0
116666236;http://he.dbpedia.org/resource/ברק_אובמה;http://map-bms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666237;http://he.dbpedia.org/resource/ברק_אובמה;http://mg.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666238;http://he.dbpedia.org/resource/ברק_אובמה;http://mk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666239;http://he.dbpedia.org/resource/ברק_אובמה;http://ml.dbpedia.org/resource/ബറാക്ക്_ഒബാമ;0.24;2;5723;14916;0
116666240;http://he.dbpedia.org/resource/ברק_אובמה;http://mr.dbpedia.org/resource/बराक_ओबामा;0.24;2;5723;14916;0
116666241;http://he.dbpedia.org/resource/ברק_אובמה;http://ms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666242;http://he.dbpedia.org/resource/ברק_אובמה;http://my.dbpedia.org/resource/ဘာရက်_အိုဘားမား;0.24;2;5723;14916;0
116666243;http://he.dbpedia.org/resource/ברק_אובמה;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;0.24;2;5723;14916;0
116666244;http://he.dbpedia.org/resource/ברק_אובמה;http://mzn.dbpedia.org/resource/باراک_اوباما;0.24;2;5723;14916;0
116666245;http://he.dbpedia.org/resource/ברק_אובמה;http://nap.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666246;http://he.dbpedia.org/resource/ברק_אובמה;http://nds.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666247;http://he.dbpedia.org/resource/ברק_אובמה;http://ne.dbpedia.org/resource/बाराक_ओबामा;0.24;2;5723;14916;0
116666248;http://he.dbpedia.org/resource/ברק_אובמה;http://nl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666249;http://he.dbpedia.org/resource/ברק_אובמה;http://nn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666250;http://he.dbpedia.org/resource/ברק_אובמה;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666251;http://he.dbpedia.org/resource/ברק_אובמה;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666252;http://he.dbpedia.org/resource/ברק_אובמה;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666253;http://he.dbpedia.org/resource/ברק_אובמה;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666254;http://he.dbpedia.org/resource/ברק_אובמה;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116666255;http://he.dbpedia.org/resource/ברק_אובמה;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666256;http://he.dbpedia.org/resource/ברק_אובמה;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666257;http://he.dbpedia.org/resource/ברק_אובמה;http://rdf.freebase.com/ns/m.02mjmr;0.49;1;5723;14916;0
116666258;http://he.dbpedia.org/resource/ברק_אובמה;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666259;http://he.dbpedia.org/resource/ברק_אובמה;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116666260;http://he.dbpedia.org/resource/ברק_אובמה;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666261;http://he.dbpedia.org/resource/ברק_אובמה;http://sco.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666262;http://he.dbpedia.org/resource/ברק_אובמה;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666263;http://he.dbpedia.org/resource/ברק_אובמה;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666264;http://he.dbpedia.org/resource/ברק_אובמה;http://sk.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666265;http://he.dbpedia.org/resource/ברק_אובמה;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666266;http://he.dbpedia.org/resource/ברק_אובמה;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666267;http://he.dbpedia.org/resource/ברק_אובמה;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666268;http://he.dbpedia.org/resource/ברק_אובמה;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666269;http://he.dbpedia.org/resource/ברק_אובמה;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666270;http://he.dbpedia.org/resource/ברק_אובמה;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666271;http://he.dbpedia.org/resource/ברק_אובמה;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116666272;http://he.dbpedia.org/resource/ברק_אובמה;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116666273;http://he.dbpedia.org/resource/ברק_אובמה;http://tg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666274;http://he.dbpedia.org/resource/ברק_אובמה;http://tg.dbpedia.org/resource/Барак_Ҳусейн_Обама;0.24;2;5723;14916;0
116666275;http://he.dbpedia.org/resource/ברק_אובמה;http://th.dbpedia.org/resource/บารัก_โอบามา;0.24;2;5723;14916;0
116666276;http://he.dbpedia.org/resource/ברק_אובמה;http://th.dbpedia.org/resource/บารัค_โอบามา;0.24;2;5723;14916;0
116666277;http://he.dbpedia.org/resource/ברק_אובמה;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666278;http://he.dbpedia.org/resource/ברק_אובמה;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666279;http://he.dbpedia.org/resource/ברק_אובמה;http://tt.dbpedia.org/resource/Baraq_Husseyın_Obama_II;0.24;2;5723;14916;0
116666280;http://he.dbpedia.org/resource/ברק_אובמה;http://tt.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666281;http://he.dbpedia.org/resource/ברק_אובמה;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116666282;http://he.dbpedia.org/resource/ברק_אובמה;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116666283;http://he.dbpedia.org/resource/ברק_אובמה;http://uz.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666284;http://he.dbpedia.org/resource/ברק_אובמה;http://vec.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666285;http://he.dbpedia.org/resource/ברק_אובמה;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666286;http://he.dbpedia.org/resource/ברק_אובמה;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666287;http://he.dbpedia.org/resource/ברק_אובמה;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666288;http://he.dbpedia.org/resource/ברק_אובמה;http://www.wikidata.org/entity/Q76;0.24;2;5723;14916;0
116666289;http://he.dbpedia.org/resource/ברק_אובמה;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116666290;http://he.dbpedia.org/resource/ברק_אובמה;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666291;http://he.dbpedia.org/resource/ברק_אובמה;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116666292;http://he.dbpedia.org/resource/ברק_אובמה;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116666293;http://he.dbpedia.org/resource/ברק_אובמה;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
